Method Name,Type,Category,Flow ID,Flow Name,Category.1,Subcategory,Unit,Impact Factor
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1277,Chloroform,air,,kilogram,0.520739246741554
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),146,Chloroform,air,urban air close to ground,kilogram,0.520817794135618
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1274,Chloroform,air,non-urban air or from high stacks,kilogram,0.52066069934749
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1276,Chloroform,air,lower stratosphere + upper troposphere,kilogram,0.52066069934749
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1275,Chloroform,air,"low population density, long-term",kilogram,0.52066069934749
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1401,"Ethane, 1,1,1-trichloro-, HCFC-140",air,,kilogram,0.244436861027372
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),257,"Ethane, 1,1,1-trichloro-, HCFC-140",air,urban air close to ground,kilogram,0.244465242560578
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1398,"Ethane, 1,1,1-trichloro-, HCFC-140",air,non-urban air or from high stacks,kilogram,0.244408479494166
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1400,"Ethane, 1,1,1-trichloro-, HCFC-140",air,lower stratosphere + upper troposphere,kilogram,0.244408479494166
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1399,"Ethane, 1,1,1-trichloro-, HCFC-140",air,"low population density, long-term",kilogram,0.244408479494166
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1425,"Ethane, 1,2-dichloro-",air,,kilogram,0.406514621536868
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),263,"Ethane, 1,2-dichloro-",air,urban air close to ground,kilogram,0.406498726379045
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1422,"Ethane, 1,2-dichloro-",air,non-urban air or from high stacks,kilogram,0.406530516694692
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1424,"Ethane, 1,2-dichloro-",air,lower stratosphere + upper troposphere,kilogram,0.406530516694692
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1423,"Ethane, 1,2-dichloro-",air,"low population density, long-term",kilogram,0.406530516694692
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1437,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",air,,kilogram,0.493431617233256
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),266,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",air,urban air close to ground,kilogram,0.493532341439002
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1434,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",air,non-urban air or from high stacks,kilogram,0.493330893027511
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1436,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",air,lower stratosphere + upper troposphere,kilogram,0.493330893027511
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1435,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",air,"low population density, long-term",kilogram,0.493330893027511
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1697,"Methane, bromo-, Halon 1001",air,,kilogram,17.0443005331222
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),459,"Methane, bromo-, Halon 1001",air,urban air close to ground,kilogram,17.0470727350922
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1694,"Methane, bromo-, Halon 1001",air,non-urban air or from high stacks,kilogram,17.0415283311522
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1696,"Methane, bromo-, Halon 1001",air,lower stratosphere + upper troposphere,kilogram,17.0415283311522
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1695,"Methane, bromo-, Halon 1001",air,"low population density, long-term",kilogram,17.0415283311522
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1721,"Methane, dichloro-, HCC-30",air,,kilogram,0.198806287177172
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),465,"Methane, dichloro-, HCC-30",air,urban air close to ground,kilogram,0.198821776161944
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1718,"Methane, dichloro-, HCC-30",air,non-urban air or from high stacks,kilogram,0.198790798192399
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1720,"Methane, dichloro-, HCC-30",air,lower stratosphere + upper troposphere,kilogram,0.198790798192399
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1719,"Methane, dichloro-, HCC-30",air,"low population density, long-term",kilogram,0.198790798192399
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1741,"Methane, monochloro-, R-40",air,,kilogram,0.0933128468789838
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),470,"Methane, monochloro-, R-40",air,urban air close to ground,kilogram,0.0933277276721739
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1738,"Methane, monochloro-, R-40",air,non-urban air or from high stacks,kilogram,0.0932979660857937
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1740,"Methane, monochloro-, R-40",air,lower stratosphere + upper troposphere,kilogram,0.0932979660857937
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1739,"Methane, monochloro-, R-40",air,"low population density, long-term",kilogram,0.0932979660857937
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1745,"Methane, tetrachloro-, R-10",air,,kilogram,0.0996238612941459
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),472,"Methane, tetrachloro-, R-10",air,urban air close to ground,kilogram,0.0998621962920525
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1742,"Methane, tetrachloro-, R-10",air,non-urban air or from high stacks,kilogram,0.0993855262962394
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1744,"Methane, tetrachloro-, R-10",air,lower stratosphere + upper troposphere,kilogram,0.0993855262962394
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1743,"Methane, tetrachloro-, R-10",air,"low population density, long-term",kilogram,0.0993855262962394
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2105,Sulfuric acid,air,,kilogram,120.78353783431
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),763,Sulfuric acid,air,urban air close to ground,kilogram,115.109284463108
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2102,Sulfuric acid,air,non-urban air or from high stacks,kilogram,126.457791205512
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2104,Sulfuric acid,air,lower stratosphere + upper troposphere,kilogram,126.457791205512
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2103,Sulfuric acid,air,"low population density, long-term",kilogram,126.457791205512
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),997,"1,4-Butanediol",air,,kilogram,3.07043963459141
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),994,"1,4-Butanediol",air,non-urban air or from high stacks,kilogram,3.40056792237754
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),995,"1,4-Butanediol",air,"low population density, long-term",kilogram,3.40056792237754
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1,"1,4-Butanediol",air,urban air close to ground,kilogram,2.74031134680528
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),996,"1,4-Butanediol",air,lower stratosphere + upper troposphere,kilogram,3.40056792237754
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2424,"1,4-Butanediol",water,,kilogram,3.93709476407977
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2422,"1,4-Butanediol",water,ocean,kilogram,3.57589449264871e-06
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2423,"1,4-Butanediol",water,surface water,kilogram,7.87418595226504
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2420,"1,4-Butanediol",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2421,"1,4-Butanediol",water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1001,1-Pentanol,air,,kilogram,1.38115181377566
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),998,1-Pentanol,air,non-urban air or from high stacks,kilogram,1.39583889124239
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),999,1-Pentanol,air,"low population density, long-term",kilogram,1.39583889124239
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2,1-Pentanol,air,urban air close to ground,kilogram,1.36646473630893
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1000,1-Pentanol,air,lower stratosphere + upper troposphere,kilogram,1.39583889124239
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2429,1-Pentanol,water,,kilogram,10.8674974429808
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2427,1-Pentanol,water,ocean,kilogram,0.0139776797914256
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2428,1-Pentanol,water,surface water,kilogram,21.7210172061701
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2425,1-Pentanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2426,1-Pentanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3676,"2,4-D",air,non-urban air or from high stacks,kilogram,232.682225699913
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4,"2,4-D",soil,agricultural,kilogram,76.215555086636
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3983,"2,4-D amines",air,non-urban air or from high stacks,kilogram,426.008026019605
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3984,"2,4-D amines",soil,agricultural,kilogram,1143.2904166804
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3986,"2,4-D amines",water,surface water,kilogram,1930.58304236069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3985,"2,4-D amines",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3992,"2,4-D ester",air,non-urban air or from high stacks,kilogram,1623.71147405105
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3991,"2,4-D ester",soil,agricultural,kilogram,217.833320789535
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3994,"2,4-D ester",water,surface water,kilogram,21958.8930645653
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3993,"2,4-D ester",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3934,"2,4-DB",air,non-urban air or from high stacks,kilogram,279.558328896469
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3935,"2,4-DB",soil,agricultural,kilogram,153.403171447255
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3937,"2,4-DB",water,surface water,kilogram,1845.40111451723
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3936,"2,4-DB",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4062,"2-Amino-3-chloro-1,4-naphthoquinone",soil,agricultural,kilogram,3393.90179930116
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1009,2-Aminopropanol,air,,kilogram,16.3228056817853
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1006,2-Aminopropanol,air,non-urban air or from high stacks,kilogram,11.3416902305185
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1007,2-Aminopropanol,air,"low population density, long-term",kilogram,11.3416902305185
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),5,2-Aminopropanol,air,urban air close to ground,kilogram,21.3039211330521
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1008,2-Aminopropanol,air,lower stratosphere + upper troposphere,kilogram,11.3416902305185
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2439,2-Aminopropanol,water,,kilogram,35.4342371851566
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2437,2-Aminopropanol,water,ocean,kilogram,1.14822074708e-05
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2438,2-Aminopropanol,water,surface water,kilogram,70.8684628881058
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2435,2-Aminopropanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2436,2-Aminopropanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1017,2-Methyl-1-propanol,air,,kilogram,1.04489439626699
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1014,2-Methyl-1-propanol,air,non-urban air or from high stacks,kilogram,1.04849851846461
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1015,2-Methyl-1-propanol,air,"low population density, long-term",kilogram,1.04849851846461
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),7,2-Methyl-1-propanol,air,urban air close to ground,kilogram,1.04129027406936
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1016,2-Methyl-1-propanol,air,lower stratosphere + upper troposphere,kilogram,1.04849851846461
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2444,2-Methyl-1-propanol,water,,kilogram,6.69287229499043
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2442,2-Methyl-1-propanol,water,ocean,kilogram,0.0142503288910318
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2443,2-Methyl-1-propanol,water,surface water,kilogram,13.3714942610898
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2440,2-Methyl-1-propanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2441,2-Methyl-1-propanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4063,2-Phenylphenol,soil,agricultural,kilogram,42.2530622886944
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1029,2-Propanol,air,,kilogram,0.338867023555222
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1026,2-Propanol,air,non-urban air or from high stacks,kilogram,0.338997133506897
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1027,2-Propanol,air,"low population density, long-term",kilogram,0.338997133506897
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),10,2-Propanol,air,urban air close to ground,kilogram,0.338736913603547
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1028,2-Propanol,air,lower stratosphere + upper troposphere,kilogram,0.338997133506897
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2454,2-Propanol,water,,kilogram,1.8910228288573
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2452,2-Propanol,water,ocean,kilogram,0.0041229437542847
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2453,2-Propanol,water,surface water,kilogram,3.77792271396031
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2450,2-Propanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2451,2-Propanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4027,2-chlorobenzaldehyde,water,,kilogram,2042.17519394069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1033,3-Methyl-1-butanol,air,,kilogram,2.11084872196551
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1030,3-Methyl-1-butanol,air,non-urban air or from high stacks,kilogram,2.14051831063726
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1031,3-Methyl-1-butanol,air,"low population density, long-term",kilogram,2.14051831063726
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),11,3-Methyl-1-butanol,air,urban air close to ground,kilogram,2.08117913329376
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1032,3-Methyl-1-butanol,air,lower stratosphere + upper troposphere,kilogram,2.14051831063726
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2459,3-Methyl-1-butanol,water,,kilogram,17.7202713740164
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2457,3-Methyl-1-butanol,water,ocean,kilogram,0.0388101703554248
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2458,3-Methyl-1-butanol,water,surface water,kilogram,35.4017325776773
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2455,3-Methyl-1-butanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2456,3-Methyl-1-butanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2463,4-Methyl-2-pentanol,water,,kilogram,13.5258655306732
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2461,4-Methyl-2-pentanol,water,ocean,kilogram,0.0664797626818203
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2462,4-Methyl-2-pentanol,water,surface water,kilogram,26.9852512986646
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),12,4-Methyl-2-pentanol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2460,4-Methyl-2-pentanol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1037,4-Methyl-2-pentanone,air,,kilogram,0.380022543726779
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1034,4-Methyl-2-pentanone,air,non-urban air or from high stacks,kilogram,0.38853184010454
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1035,4-Methyl-2-pentanone,air,"low population density, long-term",kilogram,0.38853184010454
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),13,4-Methyl-2-pentanone,air,urban air close to ground,kilogram,0.371513247349018
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1036,4-Methyl-2-pentanone,air,lower stratosphere + upper troposphere,kilogram,0.38853184010454
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2468,4-Methyl-2-pentanone,water,,kilogram,4.95375136997302
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2466,4-Methyl-2-pentanone,water,ocean,kilogram,0.0422917849042397
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2467,4-Methyl-2-pentanone,water,surface water,kilogram,9.8652109550418
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2464,4-Methyl-2-pentanone,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2465,4-Methyl-2-pentanone,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4064,8-Quinolinol,soil,agricultural,kilogram,2.01421732637635
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1041,Acenaphthene,air,,kilogram,117.15670013278
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1038,Acenaphthene,air,non-urban air or from high stacks,kilogram,126.463967186863
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1039,Acenaphthene,air,"low population density, long-term",kilogram,126.463967186863
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),15,Acenaphthene,air,urban air close to ground,kilogram,107.849433078697
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1040,Acenaphthene,air,lower stratosphere + upper troposphere,kilogram,126.463967186863
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2473,Acenaphthene,water,,kilogram,3893.17285190906
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2471,Acenaphthene,water,ocean,kilogram,24.2442034623254
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2472,Acenaphthene,water,surface water,kilogram,7762.1015003558
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2469,Acenaphthene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2470,Acenaphthene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3701,Acephate,air,non-urban air or from high stacks,kilogram,204.200755199551
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),17,Acephate,soil,agricultural,kilogram,94.7249060731084
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1045,Acetaldehyde,air,,kilogram,4.98263720960303
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1042,Acetaldehyde,air,non-urban air or from high stacks,kilogram,5.10641697412088
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1043,Acetaldehyde,air,"low population density, long-term",kilogram,5.10641697412088
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),18,Acetaldehyde,air,urban air close to ground,kilogram,4.85885744508518
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1044,Acetaldehyde,air,lower stratosphere + upper troposphere,kilogram,5.10641697412088
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2482,Acetaldehyde,water,,kilogram,44.9911185226387
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2480,Acetaldehyde,water,ocean,kilogram,0.431621832859027
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2481,Acetaldehyde,water,surface water,kilogram,89.5506152124183
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2478,Acetaldehyde,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2479,Acetaldehyde,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3675,Acetamide,air,non-urban air or from high stacks,kilogram,1.45807598153022
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),19,Acetamide,soil,agricultural,kilogram,1.51963299382677
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1049,Acetic acid,air,,kilogram,12.2300986753116
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1046,Acetic acid,air,non-urban air or from high stacks,kilogram,9.27846421832228
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1047,Acetic acid,air,"low population density, long-term",kilogram,9.27846421832228
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),20,Acetic acid,air,urban air close to ground,kilogram,15.181733132301
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1048,Acetic acid,air,lower stratosphere + upper troposphere,kilogram,9.27846421832228
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2487,Acetic acid,water,,kilogram,26.9424678930265
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2485,Acetic acid,water,ocean,kilogram,4.95559317573743e-07
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2486,Acetic acid,water,surface water,kilogram,53.8849352904937
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2483,Acetic acid,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2484,Acetic acid,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),22,Acetochlor,soil,agricultural,kilogram,3183.47380962345
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1057,Acetone,air,,kilogram,0.215435181033506
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1054,Acetone,air,non-urban air or from high stacks,kilogram,0.215116990182229
